track,country,city,institution,institution_type,programme_name_exact,degree_awarded,faculty_or_school,language,duration_months,ects,intake_months,tuition_non_eu_per_year,tuition_source_url,living_cost_estimate_year,app_deadline_non_eu,app_deadline_source_url,min_prior_ects,accepts_3yr_bachelor,english_req,other_tests,portfolio_required,work_experience_required,quantitative_prereqs,programme_url,post_study_work_visa,fit_notes,verified_date,confidence,entry_requirement_note,entry_requirement_source_url
B,Denmark,Copenhagen,Aalborg University,public,Medialogy (Copenhagen),Master of Science (MSc) in Medialogy,NOT_FOUND,EN,24,120,September,15490 (DKK 115700/yr; DKK 57850 = EUR 7745 per semester),https://www.en.aau.dk/education/apply/master/finance-and-fees,NOT_FOUND,2027-01-15,https://www.en.aau.dk/education/apply/master/how-and-when-to-apply,180,conditional,English at Danish B level plus an AAU-approved English test,Application fee EUR 150 for non-EU/EEA applicants,NOT_FOUND,no,The qualifying bachelor must provide competencies within at least two of the subject areas listed in the programme curriculum,https://www.en.aau.dk/education/master/medialogy-cph,NOT_FOUND,"Technology-side media production degree (audiovisual, interactive and immersive media) taught in English at the Copenhagen campus. Admission depends on subject-area competencies from the qualifying bachelor.",2026-08-16,medium,NOT_FOUND,NOT_FOUND
B,Estonia,Tallinn,Estonian Academy of Arts (EKA),public,Animation MA,MA,Estonian Academy of Arts,EN,24,120,9,3800 (non-EU rate; EU/EEA rate is 3300; academic year 2026/27),https://www.artun.ee/en/admissions/masters/admission-fee/,NOT_FOUND,2026-03-02,https://www.artun.ee/en/admissions/masters/admissions/,NOT_FOUND,yes,"English at B2 level, certificate required",Application fee 80 EUR,yes,no,NOT_FOUND,https://www.artun.ee/en/curricula/animation/,NOT_FOUND,"120-ECTS MA in animated filmmaking that welcomes students from diverse educational backgrounds; portfolio-driven, matching the applicant's video and visual-content practice.",2026-08-16,high,NOT_FOUND,NOT_FOUND
B,Estonia,Tallinn,Estonian Academy of Arts (EKA),public,Interaction Design MA,MA,Estonian Academy of Arts,EN,24,120,9,4200 (non-EU rate; EU/EEA rate is 3200; academic year 2026/27),https://www.artun.ee/en/admissions/masters/admission-fee/,NOT_FOUND,2026-03-02,https://www.artun.ee/en/admissions/masters/admissions/,NOT_FOUND,yes,"English at B2 level, certificate required",Application fee 80 EUR,yes,no,NOT_FOUND,https://www.artun.ee/en/curricula/interaction-design/,NOT_FOUND,"No previous design background is required, so the Business Intelligence licence is eligible. Delivered as cycle studies on Thursday to Saturday rather than daily attendance.",2026-08-16,medium,NOT_FOUND,NOT_FOUND
B,Estonia,Tallinn,Tallinn University,public,Documentary Film,Master's degree,"Baltic Film, Media and Arts School (BFM)",EN,24,NOT_FOUND,9,4600 (2300 EUR per semester),https://www.tlu.ee/en/erialad,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,yes,Proof of English proficiency required,"Entrance exam: CV/portfolio 35 percent, interview 20 percent, creative assignment 35 percent, second interview 10 percent",yes,no,Applicants must have a personal camera for the creative assignment,https://www.tlu.ee/en/bfm/documentary-film,NOT_FOUND,Completed bachelor's degree in any field is the stated academic requirement; admission turns on portfolio and a filmed creative assignment. Next admissions round stated as 2026.,2026-08-16,medium,NOT_FOUND,NOT_FOUND
B,Estonia,Tallinn,Tallinn University,public,Communication Management,Master's degree,"Baltic Film, Media and Arts School (BFM)",EN,24,NOT_FOUND,9,4600 (2300 EUR per semester),https://www.tlu.ee/en/erialad,NOT_FOUND,2026-03-13,https://www.tlu.ee/en/bfm/communication-management,NOT_FOUND,yes,Proof of English proficiency required,"Entrance exam: motivation letter 50 percent, online interview 50 percent; minimum 70 points",no,no,NOT_FOUND,https://www.tlu.ee/en/bfm/communication-management,NOT_FOUND,"Strategic and intercultural communication rather than production. Non-EU deadline is two months earlier than the EU deadline, which is the binding date for a Tunisian applicant.",2026-08-16,medium,NOT_FOUND,NOT_FOUND
B,Finland,Espoo,Aalto University,public,"New Media, Master of Arts (Art and Design)",Master of Arts (Art and Design),"Aalto University School of Arts, Design and Architecture",EN,24,120,autumn,20000 (EUR 20000/yr),https://www.aalto.fi/en/study-options/new-media-master-of-arts-art-and-design,9600 (EUR 800/month Migri residence-permit requirement),2026-01-02 PRIOR_CYCLE,https://www.aalto.fi/en/study-options/new-media-master-of-arts-art-and-design,180,conditional,NOT_FOUND,Application fee EUR 100 for non-EU/EEA applicants,yes,no,NOT_FOUND,https://www.aalto.fi/en/study-options/new-media-master-of-arts-art-and-design,NOT_FOUND,"Expects bachelor studies in arts, design, media or technology, but applicants from other fields may demonstrate competence through the required documents. Portfolio limited to 15 pages / 100 MB.",2026-08-16,high,NOT_FOUND,NOT_FOUND
B,Finland,Espoo,Aalto University,public,"Film and Television Producing, Master of Arts (Art and Design)",Master of Arts (Art and Design),"Aalto University School of Arts, Design and Architecture",EN,24,120,autumn,20000 (EUR 20000/yr),https://www.aalto.fi/en/study-options/film-and-television-producing-master-of-arts-art-and-design,9600 (EUR 800/month Migri residence-permit requirement),2026-01-02 PRIOR_CYCLE,https://www.aalto.fi/en/study-options/film-and-television-producing-master-of-arts-art-and-design,180,yes,NOT_FOUND,Application fee EUR 100 for non-EU/EEA applicants,yes,no,NOT_FOUND,https://www.aalto.fi/en/study-options/film-and-television-producing-master-of-arts-art-and-design,NOT_FOUND,The field of the prior degree is not mandated and applicants from other fields are considered. Selection rests on a producer-profile preliminary assignment and an electronic portfolio.,2026-08-16,high,NOT_FOUND,NOT_FOUND
B,Finland,Espoo,Aalto University,public,"Documentary Film, Master of Arts (Art and Design)",Master of Arts (Art and Design),"Aalto University School of Arts, Design and Architecture",EN,24,120,autumn,20000 (EUR 20000/yr),https://www.aalto.fi/en/study-options/documentary-film-master-of-arts-art-and-design,9600 (EUR 800/month Migri residence-permit requirement),2026-01-02 PRIOR_CYCLE,https://www.aalto.fi/en/study-options/documentary-film-master-of-arts-art-and-design,180,yes,NOT_FOUND,Application fee EUR 100 for non-EU/EEA applicants,yes,no,NOT_FOUND,https://www.aalto.fi/en/study-options/documentary-film-master-of-arts-art-and-design,NOT_FOUND,The portfolio must contain one or two documentary films of at least five minutes each that have been publicly screened or broadcast. The field of the prior degree is not mandated.,2026-08-16,high,NOT_FOUND,NOT_FOUND
B,Finland,Espoo,Aalto University,public,"Sound in New Media, Master of Arts (Art and Design)",Master of Arts (Art and Design),"Aalto University School of Arts, Design and Architecture",EN,24,120,autumn,20000 (EUR 20000/yr),https://opintopolku.fi/konfo/en/toteutus/1.2.246.562.17.00000000000000007983,9600 (EUR 800/month Migri residence-permit requirement),2026-01-02 PRIOR_CYCLE,https://opintopolku.fi/konfo/en/toteutus/1.2.246.562.17.00000000000000007983,180,yes,NOT_FOUND,Application fee EUR 100 for non-EU/EEA applicants,yes,no,NOT_FOUND,https://www.aalto.fi/en/study-options/sound-in-new-media-master-of-arts-art-and-design,NOT_FOUND,Studyinfo states there is no intake in 2027 and the next planned intake is 2028; eight study places. Sound design and music technology major matching the applicant's music-production practice.,2026-08-16,high,NOT_FOUND,NOT_FOUND
B,France,Toulouse,Universite Toulouse - Jean Jaures (ENSAV - Ecole nationale superieure d'audiovisuel),public,"Master Cinema et audiovisuel (parcours Realisation, Production, Image, Son, VFX/Architecture-Decor, Cinema XR, Recherche Experimentation, Esthetique du cinema)",Diplome national de master delivered by Universite Toulouse - Jean Jaures,ENSAV - Ecole nationale superieure d'audiovisuel,FR,24,NOT_FOUND,September,250 PRIOR_CYCLE,https://international.univ-tlse2.fr/accueil/formation/frais-dinscription-a-luniversite,NOT_FOUND,2026-08-31 PRIOR_CYCLE,https://www.ensav.fr/inscription/,180,yes,NOT_FOUND,Applications by dossier; non-EU applicants apply through the Etudes en France procedure,NOT_FOUND,no,NOT_FOUND,https://formations.univ-toulouse.fr/fr/les-formations/master-lmd-XB/cinema-et-audiovisuel-IZSE5WJM.html,yes - APS temporary residence permit available to master's-level graduates,"France's only public national film school inside a university, with production, directing, image, sound, VFX and XR tracks matching the applicant's videography and editing practice. UT2J granted an automatic partial exemption so non-EU students paid EUR 250 instead of the EUR 3,879 differentiated master rate in 2025-2026; the 2026-2027 decision was not verified.",2026-08-16,medium,NOT_FOUND,NOT_FOUND
B,France,Saint-Denis,Universite Paris 8 Vincennes - Saint-Denis,public,"Master Creation numerique, parcours Arts et Technologies de l'Image virtuelle (ATI)",Diplome national de master delivered by Universite Paris 8,"UFR Arts, Philosophie, Esthetique - departement Arts et Technologies de l'Image",FR,24,120,NOT_FOUND,3950,https://www.univ-paris8.fr/-Montant-des-droits-d-inscription-755-,NOT_FOUND,NOT_FOUND,NOT_FOUND,180,yes,NOT_FOUND,Preselection on dossier followed by an interview,yes,no,Combined artistic and technical competence in digital imaging; programming and 3D digital image knowledge expected,https://www.univ-paris8.fr/-Master-Arts-et-Technologies-de-l-Image-virtuelle-630-,yes - APS temporary residence permit available to master's-level graduates,"Explicitly opens M1 to holders of a 180-ECTS licence, including computer-science licences, which fits the applicant's technical profile. Covers 3D imaging, animation, VFX, video games and virtual reality; capacity 28 in M1.",2026-08-16,medium,NOT_FOUND,NOT_FOUND
B,France,Paris,Universite Sorbonne Nouvelle,public,"Master Cinema et audiovisuel, parcours Production audiovisuelle et editorialisation",Diplome national de master delivered by Universite Sorbonne Nouvelle,Departement Cinema et Audiovisuel,FR,24,NOT_FOUND,September,3950,https://www.sorbonne-nouvelle.fr/les-droits-d-inscription-pour-les-etudiants-etrangers-669910.kjsp,NOT_FOUND,NOT_FOUND,https://www.sorbonne-nouvelle.fr/preparer-sa-candidature-en-master-cinema-et-audiovisuel-714908.kjsp,180,yes,English C1 minimum,French C1 certificate (DALF C1 or complete TCF) required for candidates whose diploma is not in French or English; research project required with the application,no,no,NOT_FOUND,https://www.sorbonne-nouvelle.fr/master-cinema-et-audiovisuel-br-parcours-production-audiovisuelle-et-editorialisation-539481.kjsp,yes - APS temporary residence permit available to master's-level graduates,"Audiovisual production and editorialisation track open at M1 to licence holders in arts, media or humanities. Non-EU candidates apply through Etudes en France, which opens in October for the following September intake; the exact 2027 date was not published at the time of verification.",2026-08-16,medium,NOT_FOUND,NOT_FOUND
B,France,Saint-Denis,Ecole nationale superieure Louis-Lumiere,public,Master Cinema,Diplome de niveau Bac+5 qui confere le grade de Master (wording published by the school for its Master programmes; RNCP 41627 recorded for the Master Photographie),ENS Louis-Lumiere,FR,36,NOT_FOUND,September,NOT_FOUND,NOT_FOUND,NOT_FOUND,2026-01-14 PRIOR_CYCLE,https://www.ens-louis-lumiere.fr/admissions/le-concours/concours-presentation/,120,yes,NOT_FOUND,"Competitive entrance concours in three phases, common to national and international applicants; DELF B2 French certificate required for non-francophone candidates; age limit under 27 on 31 December preceding the concours",NOT_FOUND,no,NOT_FOUND,https://www.ens-louis-lumiere.fr/admissions/le-concours/concours-presentation/,yes - APS temporary residence permit available to master's-level graduates,"Entry requires two validated years of higher education, which the applicant's 180-ECTS licence exceeds, but the concours imposes an age limit under 27 and a French DELF B2 certificate. Sixteen places per Master; campus at La Cite du Cinema, Saint-Denis.",2026-08-16,medium,NOT_FOUND,NOT_FOUND
B,France,Saint-Denis,Ecole nationale superieure Louis-Lumiere,public,Master Son,Diplome de niveau Bac+5 qui confere le grade de Master (wording published by the school for its Master programmes),ENS Louis-Lumiere,FR,36,NOT_FOUND,September,NOT_FOUND,NOT_FOUND,NOT_FOUND,2026-01-14 PRIOR_CYCLE,https://www.ens-louis-lumiere.fr/admissions/le-concours/concours-presentation/,120,yes,NOT_FOUND,"Competitive entrance concours in three phases, common to national and international applicants; DELF B2 French certificate required for non-francophone candidates; age limit under 27 on 31 December preceding the concours",NOT_FOUND,no,NOT_FOUND,https://www.ens-louis-lumiere.fr/master-son,yes - APS temporary residence permit available to master's-level graduates,"Sound-for-image production master matching the applicant's music-production and audio practice. Same concours, age limit and French-certificate conditions as the Master Cinema; sixteen places.",2026-08-16,medium,NOT_FOUND,NOT_FOUND
B,Germany,Bremen,University of Bremen (joint with Hochschule fuer Kuenste Bremen),public,Digital Media (Media Informatics),Master of Science (M.Sc.),Faculty of Mathematics and Computer Science / joint Digital Media programme,EN,24,120,October,0 (no tuition fee stated; semester contribution approx. EUR 425 including the semester ticket),https://www.uni-bremen.de/en/studies/orientation-application/offered-study-program/dbs/study/digital-media-media-informatics-media-design-master,NOT_FOUND,"2027-05-31 (application portals open 1 April, deadline 31 May, same date for all applicants)",https://digitalmedia-bremen.de/profile/master/application-and-requirements/,150,yes,"C1 CEFR, TOEFL at least 95 or IELTS 7.0 - waived if the prior degree or secondary education was taught in English",NOT_FOUND,yes,no,Bachelor in a field relevant to digital media with a minimum of 150 ECTS; M.Sc. applicants submit a video of no more than 5 minutes documenting their digital media work,https://digitalmedia-bremen.de/profile/master/,18-month residence permit to seek employment after graduation (Germany),Lowest prior-ECTS bar found in the territory at 150 ECTS. The M.Sc. strand combines media informatics with media design and takes a video work sample rather than an art portfolio.,2026-08-16,high,NOT_FOUND,NOT_FOUND
